62,1,0.3425414364640884,RandomParty@0,(Offer  bid:Bid[Pie: a838, ])
62,2,0.3425414364640884,RandomParty2@1,(Offer  bid:Bid[Pie: a795, ])
63,1,0.34806629834254144,RandomParty@0,(Offer  bid:Bid[Pie: a702, ])
63,2,0.34806629834254144,RandomParty2@1,(Offer  bid:Bid[Pie: a810, ])
64,1,0.35359116022099446,RandomParty@0,(Offer  bid:Bid[Pie: a651, ])
64,2,0.35359116022099446,RandomParty2@1,(Offer  bid:Bid[Pie: a585, ])
65,1,0.35911602209944754,RandomParty@0,(Offer  bid:Bid[Pie: a915, ])
65,2,0.35911602209944754,RandomParty2@1,(Offer  bid:Bid[Pie: a583, ])
66,1,0.36464088397790057,RandomParty@0,(Offer  bid:Bid[Pie: a986, ])
66,2,0.36464088397790057,RandomParty2@1,(Offer  bid:Bid[Pie: a555, ])
67,1,0.3701657458563536,RandomParty@0,(Offer  bid:Bid[Pie: a898, ])
67,2,0.3701657458563536,RandomParty2@1,(Offer  bid:Bid[Pie: a682, ])
68,1,0.3756906077348066,RandomParty@0,(Offer  bid:Bid[Pie: a586, ])
68,2,0.3756906077348066,RandomParty2@1,(Offer  bid:Bid[Pie: a610, ])
69,1,0.3812154696132597,RandomParty@0,(Offer  bid:Bid[Pie: a779, ])
69,2,0.3812154696132597,RandomParty2@1,(Offer  bid:Bid[Pie: a124, ])
70,1,0.3867403314917127,RandomParty@0,(Offer  bid:Bid[Pie: a808, ])
70,2,0.3867403314917127,RandomParty2@1,(Offer  bid:Bid[Pie: a57, ])
71,1,0.39226519337016574,RandomParty@0,(Offer  bid:Bid[Pie: a146, ])
71,2,0.39226519337016574,RandomParty2@1,(Offer  bid:Bid[Pie: a364, ])
72,1,0.39779005524861877,RandomParty@0,(Offer  bid:Bid[Pie: a147, ])
72,2,0.39779005524861877,RandomParty2@1,(Offer  bid:Bid[Pie: a491, ])
73,1,0.40331491712707185,RandomParty@0,(Offer  bid:Bid[Pie: a197, ])
73,2,0.40331491712707185,RandomParty2@1,(Offer  bid:Bid[Pie: a771, ])
74,1,0.4088397790055249,RandomParty@0,(Offer  bid:Bid[Pie: a332, ])
74,2,0.4088397790055249,RandomParty2@1,(Offer  bid:Bid[Pie: a819, ])
75,1,0.4143646408839779,RandomParty@0,(Offer  bid:Bid[Pie: a420, ])
75,2,0.4143646408839779,RandomParty2@1,(Offer  bid:Bid[Pie: a826, ])
76,1,0.4198895027624309,RandomParty@0,(Offer  bid:Bid[Pie: a886, ])
76,2,0.4198895027624309,RandomParty2@1,(Offer  bid:Bid[Pie: a883, ])
77,1,0.425414364640884,RandomParty@0,(Offer  bid:Bid[Pie: a892, ])
77,2,0.425414364640884,RandomParty2@1,(Offer  bid:Bid[Pie: a149, ])
78,1,0.430939226519337,RandomParty@0,(Offer  bid:Bid[Pie: a257, ])
78,2,0.430939226519337,RandomParty2@1,(Offer  bid:Bid[Pie: a125, ])
79,1,0.43646408839779005,RandomParty@0,(Offer  bid:Bid[Pie: a143, ])
79,2,0.43646408839779005,RandomParty2@1,(Offer  bid:Bid[Pie: a121, ])
80,1,0.4419889502762431,RandomParty@0,(Offer  bid:Bid[Pie: a596, ])
80,2,0.4419889502762431,RandomParty2@1,(Offer  bid:Bid[Pie: a823, ])
81,1,0.44751381215469616,RandomParty@0,(Offer  bid:Bid[Pie: a875, ])
81,2,0.44751381215469616,RandomParty2@1,(Offer  bid:Bid[Pie: a275, ])
82,1,0.4530386740331492,RandomParty@0,(Offer  bid:Bid[Pie: a939, ])
82,2,0.4530386740331492,RandomParty2@1,(Offer  bid:Bid[Pie: a141, ])
83,1,0.4585635359116022,RandomParty@0,(Offer  bid:Bid[Pie: a142, ])
83,2,0.4585635359116022,RandomParty2@1,(Offer  bid:Bid[Pie: a653, ])
84,1,0.46408839779005523,RandomParty@0,(Offer  bid:Bid[Pie: a301, ])
84,2,0.46408839779005523,RandomParty2@1,(Offer  bid:Bid[Pie: a132, ])
85,1,0.4696132596685083,RandomParty@0,(Offer  bid:Bid[Pie: a856, ])
85,2,0.4696132596685083,RandomParty2@1,(Offer  bid:Bid[Pie: a146, ])
86,1,0.47513812154696133,RandomParty@0,(Offer  bid:Bid[Pie: a111, ])
86,2,0.47513812154696133,RandomParty2@1,(Offer  bid:Bid[Pie: a347, ])
87,1,0.48066298342541436,RandomParty@0,(Offer  bid:Bid[Pie: a760, ])
87,2,0.48066298342541436,RandomParty2@1,(Offer  bid:Bid[Pie: a705, ])
88,1,0.4861878453038674,RandomParty@0,(Offer  bid:Bid[Pie: a449, ])
88,2,0.4861878453038674,RandomParty2@1,(Offer  bid:Bid[Pie: a594, ])
89,1,0.49171270718232046,RandomParty@0,(Offer  bid:Bid[Pie: a318, ])
89,2,0.49171270718232046,RandomParty2@1,(Offer  bid:Bid[Pie: a823, ])
90,1,0.4972375690607735,RandomParty@0,(Offer  bid:Bid[Pie: a363, ])
90,2,0.4972375690607735,RandomParty2@1,(Offer  bid:Bid[Pie: a314, ])
91,1,0.5027624309392266,RandomParty@0,(Offer  bid:Bid[Pie: a200, ])
91,2,0.5027624309392266,RandomParty2@1,(Offer  bid:Bid[Pie: a14, ])
92,1,0.5082872928176796,RandomParty@0,(Offer  bid:Bid[Pie: a825, ])
92,2,0.5082872928176796,RandomParty2@1,(Offer  bid:Bid[Pie: a835, ])
93,1,0.5138121546961326,RandomParty@0,(Offer  bid:Bid[Pie: a923, ])
93,2,0.5138121546961326,RandomParty2@1,(Offer  bid:Bid[Pie: a199, ])
94,1,0.5193370165745856,RandomParty@0,(Offer  bid:Bid[Pie: a790, ])
94,2,0.5193370165745856,RandomParty2@1,(Offer  bid:Bid[Pie: a179, ])
95,1,0.5248618784530387,RandomParty@0,(Offer  bid:Bid[Pie: a519, ])
95,2,0.5248618784530387,RandomParty2@1,(Offer  bid:Bid[Pie: a360, ])
96,1,0.5303867403314917,RandomParty@0,(Offer  bid:Bid[Pie: a416, ])
96,2,0.5303867403314917,RandomParty2@1,(Offer  bid:Bid[Pie: a201, ])
97,1,0.5359116022099447,RandomParty@0,(Offer  bid:Bid[Pie: a380, ])
97,2,0.5359116022099447,RandomParty2@1,(Offer  bid:Bid[Pie: a390, ])
98,1,0.5414364640883977,RandomParty@0,(Offer  bid:Bid[Pie: a592, ])
98,2,0.5414364640883977,RandomParty2@1,(Offer  bid:Bid[Pie: a37, ])
99,1,0.5469613259668509,RandomParty@0,(Offer  bid:Bid[Pie: a314, ])
99,2,0.5469613259668509,RandomParty2@1,(Offer  bid:Bid[Pie: a104, ])
